Category,Description,carbs,protein,fat,fiber,calories,goal_tag,diet_type,match_score
fish and rice with cream sauce,fish and rice with cream sauce,-0.25738701727636304,-0.37663772945711166,-0.36851548103478676,-0.602928111453098,-0.4982065971773453,1,0,0.4175372978502467
fish and rice with mushroom sauce,fish and rice with mushroom sauce,-0.24074606111513824,-0.3994096587385928,-0.3480263531030033,-0.52610023212015,-0.479084916587471,1,0,0.4094390751461392
fish and noodles with mushroom sauce,fish and noodles with mushroom sauce,-0.30056355218116243,-0.2843514897374253,-0.35248051134904324,-0.372444473454254,-0.4923124590743734,1,0,0.38006557351644565
shellfish and noodles with tomato-based sauce,shellfish and noodles with tomato-based sauce,-0.25783677284828804,-0.25079285711208477,-0.357825501244291,-0.25720265445483204,-0.4622934766429577,1,0,0.43674068476546246
stewed salmon,"stewed salmon, puerto rican style",-0.5848090736377581,0.40120343389453095,-0.18144083470111166,-0.18037477512188407,-0.3903301625950435,1,0,0.43228446045295876
meat loaf,"meat loaf, ns as to type of meat",-0.6423777868441573,1.0579938152761954,0.17132849838524727,-0.52610023212015,-0.030924811292888647,3,0,0.5843727308684236
meatballs,"meatballs, with breading, ns as to type of meat, with gravy",-0.6833055438893316,0.4251738857697743,-0.13868091553912873,-0.52610023212015,-0.41527744479832035,1,0,0.44543211415069367
hash,"hash, ns as to type of meat",-0.5488286278837587,0.006889500546779964,0.10540695634385697,-0.25720265445483204,-0.25997375943396445,3,0,0.41287504169293343
vienna sausages stewed with potatoes,"vienna sausages stewed with potatoes, puerto rican style",-0.37792151055226125,-0.43057124617640896,0.6505959256591388,-0.026719016455988145,0.12163741448868952,1,1,0.31153322222256996
liver dumpling,liver dumpling,-0.3909644221380861,1.7303649903767677,0.5722027405288369,-0.41085841312072807,0.5536914447344528,0,1,0.7198800920353212
breaded brains,"breaded brains, puerto rican style",-0.18542612576836404,0.17588118626724472,0.5044995351890307,-0.487686292453676,0.27652988091562897,3,1,0.5708660182838247
beef stew with potatoes and vegetables including carrots,"beef stew with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",-0.595153451792033,-0.4125934072699765,-0.4522536560603366,-0.2187887147883581,-0.7702964607680306,4,0,0.5320161668456613
beef stew with potatoes and vegetables excluding carrots,"beef stew with potatoes and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",-0.5843593180658332,-0.24360172154951185,-0.5965683832320289,-0.18037477512188407,-0.8249885794444455,4,0,0.643198177752999
beef stew with potatoes and vegetables including carrots,"beef stew with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",-0.5798617623465833,-0.2939396704875226,-0.6099308579701486,-0.14196083545541013,-0.8430136762012088,4,0,0.6236074232431731
beef stew with potatoes and vegetables excluding carrots,"beef stew with potatoes and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",-0.5852588292096831,-0.22802092783060374,-0.592114224985989,-0.2187887147883581,-0.8188888318727652,4,0,0.5956013932534322
beef chow mein or chop suey with noodles,beef chow mein or chop suey with noodles,-0.46337506921800997,0.2525866322680229,-0.3711879759824107,-0.10354689578893611,-0.48168930319110975,1,0,0.43688650453302846
beef pot pie,beef pot pie,-0.19711977063841393,-0.08180117139161999,0.39581807398565744,-0.2187887147883581,0.135207639423439,1,0,0.42015004170407644
stuffed green pepper,"stuffed green pepper, puerto rican style",-0.2659323731429379,-0.005095725390841606,-0.16273337006774408,0.12693674220990786,-0.27594276150364433,3,1,0.41536474998896283
ham pot pie,ham pot pie,-0.13460374614083984,-0.08180117139161999,0.4546129628333839,-0.18037477512188407,0.21402460242829746,1,0,0.4554973109077094
ham or pork,"ham or pork, noodles and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",-0.1422495908635648,-0.030264699859847095,-0.36940631268399476,-0.14196083545541013,-0.3494138783220863,1,0,0.47119665728651705
ham or pork,"ham or pork, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",-0.21286121565578878,-0.03865435801618226,-0.3444630265061714,-0.10354689578893611,-0.3771026201081411,1,0,0.4839060868096891
ham or pork,"ham or pork, noodles and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce",-0.27672650686913774,0.06082301726607714,-0.23489073365359023,-0.25720265445483204,-0.31740733769315693,3,0,0.41602800226638154
pork,"pork, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",-0.3612805543910365,-0.25438842489337127,-0.32308306692517996,0.01169492321048588,-0.5021131770828037,1,0,0.4009251769626529
ham or pork,"ham or pork, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",-0.3473381316613617,-0.26277808304970635,-0.359607164542707,-0.10354689578893611,-0.5208236387352613,1,0,0.4287447487449034
sausage,"sausage, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",-0.2758269957252878,-0.40899783948869006,-0.29992144404577253,-0.14196083545541013,-0.4693527350686101,1,1,0.4113639466942501
sausage,"sausage, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",-0.32754888649666203,-0.41379192986373875,-0.29992144404577253,-0.10354689578893611,-0.5019761041036647,1,1,0.37434607271187026
pork,"pork, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",-0.45887751349876005,-0.43296829136393333,-0.1769866764550717,-0.026719016455988145,-0.5012907392079703,1,0,0.35536561927413207
pork,"pork, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",-0.41345220073433575,-0.4257771558013603,-0.21529243737101478,-0.06513295612246209,-0.498480743135623,1,0,0.40906475186670527
sausage,"sausage, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",-0.4435858240533103,-0.5923717963343007,-0.13600842059150478,-0.14196083545541013,-0.5000570823957203,1,1,0.28443548959265097
sausage,"sausage, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",-0.3909644221380861,-0.58637918336549,-0.17253251820903184,-0.18037477512188407,-0.4919012401369567,1,1,0.34554160915863197
pork,"pork, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",-0.46112629135838495,-0.44255647211403054,-0.19747580438685522,-0.14196083545541013,-0.5190416900064557,1,0,0.3544835946165572
pork,"pork, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",-0.40940440058701083,-0.4365638591452197,-0.23399990200438228,-0.18037477512188407,-0.5114341396642477,1,0,0.3363961641586356
pork,"pork, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",-0.29381721860228754,-0.2495943345183226,-0.32219223527597196,-0.026719016455988145,-0.4592778711019021,1,0,0.37407958104504596
pork chow mein or chop suey with noodles,pork chow mein or chop suey with noodles,-0.46337506921800997,0.20824129629882301,-0.23845406025042215,-0.10354689578893611,-0.3999252711347652,1,0,0.4432275306092127
pork,"pork, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce",-0.604598318802458,0.15790334736081227,-0.10304764957080961,-0.25720265445483204,-0.403763314550654,1,0,0.4066545715818124
pork,"pork, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; soy-based sauce",-0.6149426969567326,0.17947675404853114,-0.0807768583406102,-0.372444473454254,-0.3897133341889183,1,0,0.4482653021723873
pork,"pork, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",-0.2929177074584375,-0.3670495487070144,-0.3551530062966671,-0.25720265445483204,-0.5084185341231923,1,0,0.46002695897284795
pork,"pork, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",-0.24254508340283834,-0.36345398092572795,-0.3551530062966671,-0.2956165941213061,-0.47689174892124886,1,0,0.38523044544752594
ham,"ham, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",-0.29021917402688757,-0.37304216167582527,-0.35604383794587513,-0.026719016455988145,-0.5087612165710395,1,0,0.42949522283262426
ham,"ham, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",-0.36307957667873647,-0.3838288650196847,-0.281213979412405,0.01169492321048588,-0.5038265893220395,1,0,0.38743204944712656
sweet and sour pork with rice,sweet and sour pork with rice,-0.07748478850636571,0.17348414107972024,-0.17253251820903184,-0.3340305337877801,-0.1270129696692466,3,0,0.5153503171949971
shepherd's pie with lamb,shepherd's pie with lamb,-0.37747175498033625,-0.18607263704892804,-0.3551530062966671,-0.25720265445483204,-0.5185619345794696,1,1,0.4203543601737315
lamb or mutton stew with potatoes and vegetables including carrots,"lamb or mutton stew with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",-0.4413370461936853,0.015279158703115128,-0.6036950364256928,-0.026719016455988145,-0.683529264973117,4,1,0.6604977873299209
lamb or mutton,"lamb or mutton, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",-0.23085143853278844,-0.43416681395769546,-0.3159564137315162,-0.41085841312072807,-0.4587981156749161,1,1,0.39386018823216323
lamb or mutton,"lamb or mutton, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",-0.28437235159186264,-0.42457863320759814,-0.3337730467156757,-0.25720265445483204,-0.501564885166248,1,1,0.3989561109810348
lamb or mutton,"lamb or mutton, rice, and vegetables  including carrots, broccoli, and/or dark-green leafy; gravy",-0.2821235737322377,-0.43776238173898196,-0.3168472453807241,-0.372444473454254,-0.49149002119954005,1,1,0.3699753443900118
lamb or mutton stew with potatoes and vegetables excluding carrots,"lamb or mutton stew with potatoes and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",-0.4296434013236355,0.07640381098498533,-0.6010225414780687,0.01169492321048588,-0.6605695409673539,4,1,0.655776399284444
stuffed grape leaves with lamb and rice,stuffed grape leaves with lamb and rice,-0.43009315689556044,-0.06022776470390113,1.1102650566504548,0.5879040182075956,0.4928310419967882,1,1,0.3417498767542916
lamb or mutton stew with potatoes and vegetables including carrots,"lamb or mutton stew with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",-0.4413370461936853,-0.05063958395380383,-0.6384374707448038,0.05010886287695982,-0.7226636005172683,4,1,0.7045294345897308
lamb or mutton stew with potatoes and vegetables excluding carrots,"lamb or mutton stew with potatoes and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",-0.43009315689556044,0.009286545734304236,-0.6357649757971798,0.05010886287695982,-0.7002521684280608,4,1,0.6504305729329786
veal fricassee,"veal fricassee, puerto rican style",-0.6401290089845323,0.9213622395873089,-0.08523101658665014,-0.2187887147883581,-0.2384533017091595,3,1,0.516506598861132
veal stew with potatoes and vegetables including carrots,"veal stew with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",-0.6477748537072572,-0.27835887676861454,-0.5600442856145018,-0.18037477512188407,-0.846303427700542,4,1,0.6494358931615513
veal stew with potatoes and vegetables excluding carrots,"veal stew with potatoes and vegetables excluding carrots, broccoli, and/or dark-green leafy; tomato-based sauce",-0.5821105402062082,-0.29873376086257125,-0.5760792553002454,-0.14196083545541013,-0.8220415103929596,4,1,0.616029067467072
rabbit stew with potatoes and vegetables,rabbit stew with potatoes and vegetables,-0.7660605691235304,-0.2040504759553605,-0.6455641239384675,-0.41085841312072807,-0.9606222923023715,4,1,0.6222693742118826
stewed rabbit,"stewed rabbit, puerto rican style,",-0.658568987433457,1.0148470019007576,0.3245515420490192,-0.2956165941213061,0.05543116556460843,3,1,0.5634407676602096
venison or deer stew with potatoes and vegetables including carrots,"venison or deer stew with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",-0.588407118213158,-0.13813173329844164,-0.7337564572100573,-0.06513295612246209,-0.8983226232837488,4,1,0.684968805305656
venison or deer stew with potatoes and vegetables excluding carrots,"venison or deer stew with potatoes and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",-0.5888568737850831,-0.10577162326686325,-0.7319747939116413,-0.06513295612246209,-0.8899611715562766,4,1,0.6333577210887007
venison or deer,"venison or deer, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",-0.46337506921800997,-0.3262997805191009,-0.2277640804599264,-0.14196083545541013,-0.5147924276531503,1,1,0.3729394416671331
venison or deer,"venison or deer, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",-0.41210293401856074,-0.31910864495652796,-0.2633973464282455,-0.18037477512188407,-0.5065680489048172,1,1,0.3784752584562586
venison or deer,"venison or deer, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",-0.3522854429525366,-0.1489184366423011,-0.3515896796998352,-0.10354689578893611,-0.4922439225848038,1,1,0.428227696187836
venison or deer,"venison or deer, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",-0.3023625744688624,-0.14412434626725243,-0.3515896796998352,-0.14196083545541013,-0.46071713738286046,1,1,0.4123259331874029
chicken or turkey,"chicken or turkey, potatoes, corn, and cheese, with gravy",-0.3711751769733863,-0.49409294364580353,-0.25448902993616573,-0.25720265445483204,-0.5154777925488447,1,0,0.3757376118295572
chicken or turkey,"chicken or turkey, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",-0.36802688796991145,-0.3011308060500955,-0.2749781578679492,0.01169492321048588,-0.48360832489905414,1,0,0.3862842594485857
chicken or turkey,"chicken or turkey, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",-0.29966404103731237,-0.29513819308128475,-0.29903061239656453,-0.026719016455988145,-0.4572217764148189,1,0,0.45216283541563357
chicken or turkey,"chicken or turkey, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",-0.46337506921800997,-0.4737180595518468,-0.19925746768527114,-0.14196083545541013,-0.5287738715253165,1,0,0.3967198113849463
chicken or turkey,"chicken or turkey, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",-0.41390195630626075,-0.47012249177056026,-0.19925746768527114,-0.18037477512188407,-0.49779537823992864,1,0,0.3737852265329299
chicken or turkey,"chicken or turkey, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; cream sauce, white sauce, or mushroom sauce",-0.46697311379340994,-0.4653284013955116,-0.1734233498582398,-0.14196083545541013,-0.5111599937059699,1,0,0.3197583281119044
